enroll_session,test_session,enroll_emotion,test_emotion,transition,theta_power_drift,alpha_power_drift,beta_power_drift,gamma_power_drift,total_psd_drift,variant,seed,EER,AUC
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Disgust,Neutral->Disgust,0.000577377478059913,0.0007148519790332236,0.000984206388793176,0.0011553208841914534,0.003431756730077766,arcface_supcon_cnn,3,0.0891744548286604,0.949270795234118
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Disgust,Neutral->Disgust,0.000577377478059913,0.0007148519790332236,0.000984206388793176,0.0011553208841914534,0.003431756730077766,arcface_supcon_cnn,4,0.0770346573208722,0.9769949459969212
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Fear,Neutral->Fear,0.0006660712849614874,0.0006807942542114431,0.0009168792507677738,0.0011227330273305552,0.003386477817271259,arcface_supcon_cnn,0,0.0704469696969697,0.962248218836088
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Fear,Neutral->Fear,0.0006660712849614874,0.0006807942542114431,0.0009168792507677738,0.0011227330273305552,0.003386477817271259,arcface_supcon_cnn,1,0.0690227272727272,0.9679343095730027
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Fear,Neutral->Fear,0.0006660712849614874,0.0006807942542114431,0.0009168792507677738,0.0011227330273305552,0.003386477817271259,arcface_supcon_cnn,2,0.0629772727272727,0.9858817351067491
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Fear,Neutral->Fear,0.0006660712849614874,0.0006807942542114431,0.0009168792507677738,0.0011227330273305552,0.003386477817271259,arcface_supcon_cnn,3,0.0709090909090909,0.9630684779614324
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Fear,Neutral->Fear,0.0006660712849614874,0.0006807942542114431,0.0009168792507677738,0.0011227330273305552,0.003386477817271259,arcface_supcon_cnn,4,0.0618863636363636,0.9905811036501376
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Happy,Neutral->Happy,0.001250749324182314,0.0007470233144149894,0.0009449056923455958,0.001233795901602467,0.004176474232545366,arcface_supcon_cnn,0,0.0728186775732788,0.9605640973651066
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Happy,Neutral->Happy,0.001250749324182314,0.0007470233144149894,0.0009449056923455958,0.001233795901602467,0.004176474232545366,arcface_supcon_cnn,1,0.076840490797546,0.9650456728105228
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Happy,Neutral->Happy,0.001250749324182314,0.0007470233144149894,0.0009449056923455958,0.001233795901602467,0.004176474232545366,arcface_supcon_cnn,2,0.0671608725289706,0.9840070339432408
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Happy,Neutral->Happy,0.001250749324182314,0.0007470233144149894,0.0009449056923455958,0.001233795901602467,0.004176474232545366,arcface_supcon_cnn,3,0.0707310838445807,0.9612181110713822
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Happy,Neutral->Happy,0.001250749324182314,0.0007470233144149894,0.0009449056923455958,0.001233795901602467,0.004176474232545366,arcface_supcon_cnn,4,0.0700835037491479,0.9877530317635562
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Neutral,Neutral->Neutral,0.0005556609614619189,0.00036873094781878434,0.00019984027298743882,0.0002177035518495055,0.0013419357341176476,arcface_supcon_cnn,0,0.0703650793650793,0.9619415065192743
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Neutral,Neutral->Neutral,0.0005556609614619189,0.00036873094781878434,0.00019984027298743882,0.0002177035518495055,0.0013419357341176476,arcface_supcon_cnn,1,0.0713809523809523,0.968906672808012
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Neutral,Neutral->Neutral,0.0005556609614619189,0.00036873094781878434,0.00019984027298743882,0.0002177035518495055,0.0013419357341176476,arcface_supcon_cnn,2,0.065563492063492,0.982949256424792
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Neutral,Neutral->Neutral,0.0005556609614619189,0.00036873094781878434,0.00019984027298743882,0.0002177035518495055,0.0013419357341176476,arcface_supcon_cnn,3,0.0748174603174603,0.9619559712773998
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Neutral,Neutral->Neutral,0.0005556609614619189,0.00036873094781878434,0.00019984027298743882,0.0002177035518495055,0.0013419357341176476,arcface_supcon_cnn,4,0.0607142857142857,0.9897336890589568
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Sad,Neutral->Sad,0.00043662187443780054,0.0005559253578429065,0.0004678535036787038,0.0003252960875951906,0.0017856968235546015,arcface_supcon_cnn,0,0.0861316568047337,0.9416896720118598
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Sad,Neutral->Sad,0.00043662187443780054,0.0005559253578429065,0.0004678535036787038,0.0003252960875951906,0.0017856968235546015,arcface_supcon_cnn,1,0.0874013806706114,0.9494715819890795
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Sad,Neutral->Sad,0.00043662187443780054,0.0005559253578429065,0.0004678535036787038,0.0003252960875951906,0.0017856968235546015,arcface_supcon_cnn,2,0.0834442800788954,0.9594660554520368
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Sad,Neutral->Sad,0.00043662187443780054,0.0005559253578429065,0.0004678535036787038,0.0003252960875951906,0.0017856968235546015,arcface_supcon_cnn,3,0.0899223372781065,0.9435978257633696
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Neutral,Sad,Neutral->Sad,0.00043662187443780054,0.0005559253578429065,0.0004678535036787038,0.0003252960875951906,0.0017856968235546015,arcface_supcon_cnn,4,0.0782297830374753,0.97062877869042
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Disgust,Sad->Disgust,0.0011278464713887798,0.001543288517166816,0.0006644604242562007,0.0010002698361252743,0.004335865248937071,arcface_supcon_cnn,0,0.0851538161993769,0.9481293320798124
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Disgust,Sad->Disgust,0.0011278464713887798,0.001543288517166816,0.0006644604242562007,0.0010002698361252743,0.004335865248937071,arcface_supcon_cnn,1,0.0861468068535825,0.956439047453653
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Disgust,Sad->Disgust,0.0011278464713887798,0.001543288517166816,0.0006644604242562007,0.0010002698361252743,0.004335865248937071,arcface_supcon_cnn,2,0.0772683021806853,0.9674016275416156
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Disgust,Sad->Disgust,0.0011278464713887798,0.001543288517166816,0.0006644604242562007,0.0010002698361252743,0.004335865248937071,arcface_supcon_cnn,3,0.0867795950155763,0.9492637980573267
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Disgust,Sad->Disgust,0.0011278464713887798,0.001543288517166816,0.0006644604242562007,0.0010002698361252743,0.004335865248937071,arcface_supcon_cnn,4,0.0753407320872274,0.977273237308526
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Fear,Sad->Fear,0.0010300987677293876,0.0014489895265017236,0.0005971332862307985,0.0009676819792643765,0.004043903559726286,arcface_supcon_cnn,0,0.0681666666666666,0.9624974672865014
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Fear,Sad->Fear,0.0010300987677293876,0.0014489895265017236,0.0005971332862307985,0.0009676819792643765,0.004043903559726286,arcface_supcon_cnn,1,0.0687727272727272,0.968881204803719
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Fear,Sad->Fear,0.0010300987677293876,0.0014489895265017236,0.0005971332862307985,0.0009676819792643765,0.004043903559726286,arcface_supcon_cnn,2,0.0619318181818181,0.9862584267389808
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Fear,Sad->Fear,0.0010300987677293876,0.0014489895265017236,0.0005971332862307985,0.0009676819792643765,0.004043903559726286,arcface_supcon_cnn,3,0.0706742424242424,0.9634182067837463
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Fear,Sad->Fear,0.0010300987677293876,0.0014489895265017236,0.0005971332862307985,0.0009676819792643765,0.004043903559726286,arcface_supcon_cnn,4,0.0605530303030303,0.9910105389118457
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Happy,Sad->Happy,0.0015641582098656465,0.00151521858670527,0.0006251597278086205,0.001078744853536288,0.004783281377915826,arcface_supcon_cnn,0,0.0707481254260395,0.9607401338086506
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Happy,Sad->Happy,0.0015641582098656465,0.00151521858670527,0.0006251597278086205,0.001078744853536288,0.004783281377915826,arcface_supcon_cnn,1,0.0766785957736878,0.96597357319882
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Happy,Sad->Happy,0.0015641582098656465,0.00151521858670527,0.0006251597278086205,0.001078744853536288,0.004783281377915826,arcface_supcon_cnn,2,0.067416496250852,0.9841536903213576
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Happy,Sad->Happy,0.0015641582098656465,0.00151521858670527,0.0006251597278086205,0.001078744853536288,0.004783281377915826,arcface_supcon_cnn,3,0.0720518064076346,0.9614984869062106
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Happy,Sad->Happy,0.0015641582098656465,0.00151521858670527,0.0006251597278086205,0.001078744853536288,0.004783281377915826,arcface_supcon_cnn,4,0.0684389911383776,0.9881907405577792
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Neutral,Sad->Neutral,0.0011448505157161328,0.000750645826615038,0.0004257542463684717,0.000304699362494007,0.0026259499511936493,arcface_supcon_cnn,0,0.0695952380952381,0.962122011526833
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Neutral,Sad->Neutral,0.0011448505157161328,0.000750645826615038,0.0004257542463684717,0.000304699362494007,0.0026259499511936493,arcface_supcon_cnn,1,0.0707857142857142,0.9698785402494332
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Neutral,Sad->Neutral,0.0011448505157161328,0.000750645826615038,0.0004257542463684717,0.000304699362494007,0.0026259499511936493,arcface_supcon_cnn,2,0.064531746031746,0.9832193235071808
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Neutral,Sad->Neutral,0.0011448505157161328,0.000750645826615038,0.0004257542463684717,0.000304699362494007,0.0026259499511936493,arcface_supcon_cnn,3,0.0744603174603174,0.962107335128496
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Neutral,Sad->Neutral,0.0011448505157161328,0.000750645826615038,0.0004257542463684717,0.000304699362494007,0.0026259499511936493,arcface_supcon_cnn,4,0.0594206349206349,0.9900495753023432
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Sad,Sad->Sad,0.0007524940639822963,0.0006708655678223634,0.00017382539559288745,0.00012288695399460952,0.0017200719813921564,arcface_supcon_cnn,0,0.0862179487179487,0.9417896103041152
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Sad,Sad->Sad,0.0007524940639822963,0.0006708655678223634,0.00017382539559288745,0.00012288695399460952,0.0017200719813921564,arcface_supcon_cnn,1,0.0873643984220907,0.950300215210062
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Sad,Sad->Sad,0.0007524940639822963,0.0006708655678223634,0.00017382539559288745,0.00012288695399460952,0.0017200719813921564,arcface_supcon_cnn,2,0.0821252465483234,0.9597066144474764
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Sad,Sad->Sad,0.0007524940639822963,0.0006708655678223634,0.00017382539559288745,0.00012288695399460952,0.0017200719813921564,arcface_supcon_cnn,3,0.0897189349112426,0.9437725654059697
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION2_16sub.npz,Sad,Sad,Sad->Sad,0.0007524940639822963,0.0006708655678223634,0.00017382539559288745,0.00012288695399460952,0.0017200719813921564,arcface_supcon_cnn,4,0.0772867357001972,0.9709201227425877
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Disgust,Disgust->Disgust,0.001578093280217478,0.0006527367480365295,0.0009044879705124049,0.0008690297480955322,0.004004347746861944,arcface_supcon_cnn,0,0.084608644859813,0.9462837584637124
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Disgust,Disgust->Disgust,0.001578093280217478,0.0006527367480365295,0.0009044879705124049,0.0008690297480955322,0.004004347746861944,arcface_supcon_cnn,1,0.0851440809968847,0.955444374321038
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Disgust,Disgust->Disgust,0.001578093280217478,0.0006527367480365295,0.0009044879705124049,0.0008690297480955322,0.004004347746861944,arcface_supcon_cnn,2,0.0792737538940809,0.96697382524197
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Disgust,Disgust->Disgust,0.001578093280217478,0.0006527367480365295,0.0009044879705124049,0.0008690297480955322,0.004004347746861944,arcface_supcon_cnn,3,0.0867503894080996,0.948615301077059
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Disgust,Disgust->Disgust,0.001578093280217478,0.0006527367480365295,0.0009044879705124049,0.0008690297480955322,0.004004347746861944,arcface_supcon_cnn,4,0.0752725856697819,0.977609303663484
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Fear,Disgust->Fear,0.0004255104610430341,0.0009928969821582237,0.0008336122169913281,0.0008077758392790287,0.003059795499471615,arcface_supcon_cnn,0,0.0686363636363636,0.96038935821281
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Fear,Disgust->Fear,0.0004255104610430341,0.0009928969821582237,0.0008336122169913281,0.0008077758392790287,0.003059795499471615,arcface_supcon_cnn,1,0.0708863636363636,0.9670181856921488
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Fear,Disgust->Fear,0.0004255104610430341,0.0009928969821582237,0.0008336122169913281,0.0008077758392790287,0.003059795499471615,arcface_supcon_cnn,2,0.0648939393939393,0.985021385158402
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Fear,Disgust->Fear,0.0004255104610430341,0.0009928969821582237,0.0008336122169913281,0.0008077758392790287,0.003059795499471615,arcface_supcon_cnn,3,0.0701893939393939,0.9623880914256198
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Fear,Disgust->Fear,0.0004255104610430341,0.0009928969821582237,0.0008336122169913281,0.0008077758392790287,0.003059795499471615,arcface_supcon_cnn,4,0.0607954545454545,0.9909151424758952
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Happy,Disgust->Happy,0.0013262261015673474,0.0009003882418342288,0.00040143126139550333,0.00035391933169670484,0.002981964936493784,arcface_supcon_cnn,0,0.0711571233810497,0.9588752780583192
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Happy,Disgust->Happy,0.0013262261015673474,0.0009003882418342288,0.00040143126139550333,0.00035391933169670484,0.002981964936493784,arcface_supcon_cnn,1,0.0746932515337423,0.9644922336216112
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Happy,Disgust->Happy,0.0013262261015673474,0.0009003882418342288,0.00040143126139550333,0.00035391933169670484,0.002981964936493784,arcface_supcon_cnn,2,0.0670415814587593,0.9833725862551456
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Happy,Disgust->Happy,0.0013262261015673474,0.0009003882418342288,0.00040143126139550333,0.00035391933169670484,0.002981964936493784,arcface_supcon_cnn,3,0.0684560327198364,0.9608368258338176
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Happy,Disgust->Happy,0.0013262261015673474,0.0009003882418342288,0.00040143126139550333,0.00035391933169670484,0.002981964936493784,arcface_supcon_cnn,4,0.0680725971370143,0.9884340045590588
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Neutral,Disgust->Neutral,0.0009489912639505091,0.0006123479394729997,0.0015413647190490297,0.0015515795448057662,0.004654283467278305,arcface_supcon_cnn,0,0.0703015873015873,0.9601372288359789
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Neutral,Disgust->Neutral,0.0009489912639505091,0.0006123479394729997,0.0015413647190490297,0.0015515795448057662,0.004654283467278305,arcface_supcon_cnn,1,0.0700952380952381,0.9682797193877553
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Neutral,Disgust->Neutral,0.0009489912639505091,0.0006123479394729997,0.0015413647190490297,0.0015515795448057662,0.004654283467278305,arcface_supcon_cnn,2,0.0652857142857142,0.9822689054232804
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Neutral,Disgust->Neutral,0.0009489912639505091,0.0006123479394729997,0.0015413647190490297,0.0015515795448057662,0.004654283467278305,arcface_supcon_cnn,3,0.0742301587301587,0.961393122165533
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Neutral,Disgust->Neutral,0.0009489912639505091,0.0006123479394729997,0.0015413647190490297,0.0015515795448057662,0.004654283467278305,arcface_supcon_cnn,4,0.0595873015873015,0.9900805763416476
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Sad,Disgust->Sad,0.002189010128911053,0.0006877133367760545,0.0015028777020883615,0.0016689462233833705,0.00604854739115884,arcface_supcon_cnn,0,0.0859714003944773,0.9399715831174212
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Sad,Disgust->Sad,0.002189010128911053,0.0006877133367760545,0.0015028777020883615,0.0016689462233833705,0.00604854739115884,arcface_supcon_cnn,1,0.0870747041420118,0.9491268252121008
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Sad,Disgust->Sad,0.002189010128911053,0.0006877133367760545,0.0015028777020883615,0.0016689462233833705,0.00604854739115884,arcface_supcon_cnn,2,0.0845599112426035,0.9590310530075248
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Sad,Disgust->Sad,0.002189010128911053,0.0006877133367760545,0.0015028777020883615,0.0016689462233833705,0.00604854739115884,arcface_supcon_cnn,3,0.0901503944773175,0.9432822881881836
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Disgust,Sad,Disgust->Sad,0.002189010128911053,0.0006877133367760545,0.0015028777020883615,0.0016689462233833705,0.00604854739115884,arcface_supcon_cnn,4,0.0769662228796844,0.9711368703124816
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Disgust,Fear->Disgust,0.0027524342638484784,0.002399832083998869,0.0006203249362962586,0.0006267466193613864,0.006399337903504993,arcface_supcon_cnn,0,0.0854264018691588,0.9471349368724434
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Disgust,Fear->Disgust,0.0027524342638484784,0.002399832083998869,0.0006203249362962586,0.0006267466193613864,0.006399337903504993,arcface_supcon_cnn,1,0.08538746105919,0.9564854787399556
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Disgust,Fear->Disgust,0.0027524342638484784,0.002399832083998869,0.0006203249362962586,0.0006267466193613864,0.006399337903504993,arcface_supcon_cnn,2,0.0782320872274143,0.967331642268384
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Disgust,Fear->Disgust,0.0027524342638484784,0.002399832083998869,0.0006203249362962586,0.0006267466193613864,0.006399337903504993,arcface_supcon_cnn,3,0.0859034267912772,0.9476257038119232
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Disgust,Fear->Disgust,0.0027524342638484784,0.002399832083998869,0.0006203249362962586,0.0006267466193613864,0.006399337903504993,arcface_supcon_cnn,4,0.0759248442367601,0.9769342566479148
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Fear,Fear->Fear,0.0010117502118061699,0.0030595229312200987,0.00048593659317010057,0.0004878670537783322,0.005045076789974701,arcface_supcon_cnn,0,0.068530303030303,0.9610973760330578
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Fear,Fear->Fear,0.0010117502118061699,0.0030595229312200987,0.00048593659317010057,0.0004878670537783322,0.005045076789974701,arcface_supcon_cnn,1,0.0685984848484848,0.9681140965048208
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Fear,Fear->Fear,0.0010117502118061699,0.0030595229312200987,0.00048593659317010057,0.0004878670537783322,0.005045076789974701,arcface_supcon_cnn,2,0.0635454545454545,0.9856432541322314
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Fear,Fear->Fear,0.0010117502118061699,0.0030595229312200987,0.00048593659317010057,0.0004878670537783322,0.005045076789974701,arcface_supcon_cnn,3,0.0692651515151515,0.9609634938877412
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Fear,Fear->Fear,0.0010117502118061699,0.0030595229312200987,0.00048593659317010057,0.0004878670537783322,0.005045076789974701,arcface_supcon_cnn,4,0.0616666666666666,0.9902724238119835
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Happy,Fear->Happy,0.002077684672327623,0.002099242476591219,9.594875002568136e-05,0.000302939481237748,0.0045758153801822715,arcface_supcon_cnn,0,0.0715064758009543,0.9594884918357234
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Happy,Fear->Happy,0.002077684672327623,0.002099242476591219,9.594875002568136e-05,0.000302939481237748,0.0045758153801822715,arcface_supcon_cnn,1,0.0763377641445126,0.9653693212806836
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Happy,Fear->Happy,0.002077684672327623,0.002099242476591219,9.594875002568136e-05,0.000302939481237748,0.0045758153801822715,arcface_supcon_cnn,2,0.0668456032719836,0.9836382527264786
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Happy,Fear->Happy,0.002077684672327623,0.002099242476591219,9.594875002568136e-05,0.000302939481237748,0.0045758153801822715,arcface_supcon_cnn,3,0.070961145194274,0.9594418436647484
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Happy,Fear->Happy,0.002077684672327623,0.002099242476591219,9.594875002568136e-05,0.000302939481237748,0.0045758153801822715,arcface_supcon_cnn,4,0.0689843217450579,0.9876279806649492
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Neutral,Fear->Neutral,0.0011973069182464047,0.002064936926277975,0.0011936890952278022,0.0012316707593050698,0.005687603699057252,arcface_supcon_cnn,0,0.0690873015873015,0.9607872075774756
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Neutral,Fear->Neutral,0.0011973069182464047,0.002064936926277975,0.0011936890952278022,0.0012316707593050698,0.005687603699057252,arcface_supcon_cnn,1,0.0703492063492063,0.9693962400793652
SEEDV_Q1_SAFE_SESSION1_16sub.npz,SEEDV_Q1_SAFE_SESSION3_16sub.npz,Fear,Neutral,Fear->Neutral,0.0011973069182464047,0.002064936926277975,0.0011936890952278022,0.0012316707593050698,0.005687603699057252,arcface_supcon_cnn,2,0.0653730158730158,0.9828349400037792
